Artist,Track,msPlayed,Name
"B.o.B","Magic (feat. Rivers Cuomo)",196133,"Sam"
"The Chicks","There's Your Trouble",193064,"Sam"
"Taylor Swift","London Boy",190240,"Sam"
"Taylor Swift","Paper Rings",222400,"Sam"
"Luis Fonsi","Échame La Culpa",173800,"Sam"
"Meghan Trainor","Hurt Me - From "Songland"",197686,"Sam"
"HAIM","Now I'm In It",204280,"Sam"
"Ryn Weaver","Pierre",202746,"Sam"
"Jonas Brothers","What A Man Gotta Do",180644,"Sam"
"The Chicks","Gaslighter",203466,"Sam"
"Bruno Mars","Marry You",230120,"Sam"
"Shakira","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",202626,"Sam"
"Florida Georgia Line","Blessings",179310,"Sam"
"The Chicks","Am I the Only One (Who's Ever Felt This Way)",205618,"Sam"
"Taylor Swift","The Man",122560,"Sam"
"The Chainsmokers","Closer",244960,"Sam"
"Stormzy","Own It (feat. Ed Sheeran & Burna Boy)",216706,"Sam"
"Maggie Rogers","Love You For A Long Time",223120,"Sam"
"The Chicks","Long Time Gone",249412,"Sam"
"Sundara Karma","She Said",225653,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Bruno Mars","Runaway Baby",135994,"Sam"
"Vampire Weekend","This Life",9102,"Sam"
"Coldplay","High Speed",256471,"Sam"
"Coldplay","In My Place",226680,"Sam"
"Coldplay","Viva La Vida - Live from Spotify London",234026,"Sam"
"Coldplay","Paradise",278719,"Sam"
"Coldplay","A Whisper",238333,"Sam"
"Coldplay","BrokEn",120173,"Sam"
"Luke Bryan","One Margarita",61962,"Sam"
"Luke Bryan","One Margarita",193426,"Sam"
"Sam Hunt","Hard To Forget - Radio Edit",189506,"Sam"
"Lil Yachty","Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)",206702,"Sam"
"Niall Horan","Black And White",193089,"Sam"
"Anderson .Paak","Don't Slack (from Trolls World Tour)",174800,"Sam"
"Love Regenerator","Give Me Strength [edit]",47911,"Sam"
"Luke Bryan","One Margarita",193426,"Sam"
"Sam Hunt","Hard To Forget - Radio Edit",189506,"Sam"
"Lil Yachty","Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)",143275,"Sam"
"Niall Horan","Black And White",193089,"Sam"
"Love Regenerator","Give Me Strength [edit]",27126,"Sam"
"Anderson .Paak","Don't Slack (from Trolls World Tour)",174800,"Sam"
"Love Regenerator","Give Me Strength [edit]",1625,"Sam"
"Luke Bryan","One Margarita",998,"Sam"
"Lil Yachty","Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)",13028,"Sam"
"Sam Hunt","Hard To Forget - Radio Edit",189506,"Sam"
"Niall Horan","Black And White",193089,"Sam"
"Love Regenerator","Give Me Strength [edit]",13101,"Sam"
"Anderson .Paak","Don't Slack (from Trolls World Tour)",174800,"Sam"
"Ria Mae","For Your Love",24984,"Sam"
"The Killers","Caution - Radio Edit",228040,"Sam"
"Rita Ora","How To Be Lonely",49542,"Sam"
"The Bros. Landreth","Goodbye",231162,"Sam"
"Beta Radio","Everyone Around - Acoustic",185560,"Sam"
"R.A. The Rugged Man","Wondering (How To Believe)",14691,"Sam"
"High Valley","Grew Up On That",27341,"Sam"
"MKTO","Party With My Friends",11726,"Sam"
"Chris Young","Drowning - Piano Version",40472,"Sam"
"Jaymes Young","Happiest Year - Sam Feldt Remix",72608,"Sam"
"invention_","Cabin",44570,"Sam"
"Fitz and The Tantrums","I Just Wanna Shine - Anthony Pisano Remix",211172,"Sam"
"Sharon Van Etten","Staring at a Mountain",40972,"Sam"
"Ellie Goulding","Worry About Me (feat. blackbear)",23637,"Sam"
"Lewis Watson","because of you - acoustic version",35642,"Sam"
"Sufjan Stevens","Climb That Mountain",18947,"Sam"
"Craig Campbell","It's About Time",52453,"Sam"
"Chelsea Cutler","Sad Tonight - Acoustic",3506,"Sam"
"The Chicks","Gaslighter",203466,"Sam"
"The Chicks","Gaslighter",203466,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Jonas Brothers","What A Man Gotta Do",180644,"Sam"
"Shakira","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",202626,"Sam"
"B.o.B","Magic (feat. Rivers Cuomo)",196133,"Sam"
"Bleachers","Let's Get Married",186053,"Sam"
"Taylor Swift","Paper Rings",193665,"Sam"
"Lizzo","Juice",195144,"Sam"
"Luis Fonsi","Échame La Culpa",86907,"Sam"
"Bruno Mars","Marry You",230120,"Sam"
"The Chicks","Long Time Gone",249412,"Sam"
"Taylor Swift","London Boy",190240,"Sam"
"Stormzy","Own It (feat. Ed Sheeran & Burna Boy)",216706,"Sam"
"Bruno Mars","Runaway Baby",147746,"Sam"
"The Chicks","There's Your Trouble",193064,"Sam"
"Meghan Trainor","Hurt Me - From "Songland"",197686,"Sam"
"Niall Horan","Nice To Meet Ya",158805,"Sam"
"Florida Georgia Line","Blessings",198520,"Sam"
"HAIM","Now I'm In It",204280,"Sam"
"The Chainsmokers","Closer",244960,"Sam"
"The Chicks","Am I the Only One (Who's Ever Felt This Way)",205618,"Sam"
"Maggie Rogers","Love You For A Long Time",6162,"Sam"
"Vampire Weekend","I'm Goin' Down - Recorded at Electric Lady Studios NYC",207600,"Sam"
"Mac Miller","Dang! (feat. Anderson .Paak)",305350,"Sam"
"Milky Chance","Stolen Dance",313684,"Sam"
"Taylor Swift","The Man",190360,"Sam"
"Ryn Weaver","Pierre",202746,"Sam"
"Sundara Karma","She Said",225653,"Sam"
"Luke Combs","Does To Me (feat. Eric Church)",223320,"Sam"
"Vampire Weekend","This Life",127827,"Sam"
"The Chicks","Gaslighter",203466,"Sam"
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",197093,"Sam"
"Jonas Brothers","What A Man Gotta Do",180644,"Sam"
"Shakira","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",202626,"Sam"
"B.o.B","Magic (feat. Rivers Cuomo)",196133,"Sam"
"Bleachers","Let's Get Married",186053,"Sam"
"Taylor Swift","Paper Rings",222400,"Sam"
"Lizzo","Juice",195144,"Sam"
"Luis Fonsi","Échame La Culpa",173800,"Sam"
"Bruno Mars","Marry You",230120,"Sam"
"The Chicks","Long Time Gone",249412,"Sam"
"Taylor Swift","London Boy",190240,"Sam"
"Stormzy","Own It (feat. Ed Sheeran & Burna Boy)",216706,"Sam"
"Bruno Mars","Runaway Baby",147746,"Sam"
"The Chicks","There's Your Trouble",193064,"Sam"
"Meghan Trainor","Hurt Me - From "Songland"",197686,"Sam"
"Niall Horan","Nice To Meet Ya",158805,"Sam"
"Florida Georgia Line","Blessings",198520,"Sam"
"HAIM","Now I'm In It",204280,"Sam"
"The Chainsmokers","Closer",244960,"Sam"
"The Chicks","Am I the Only One (Who's Ever Felt This Way)",205618,"Sam"
"Maggie Rogers","Love You For A Long Time",223120,"Sam"
"Vampire Weekend","I'm Goin' Down - Recorded at Electric Lady Studios NYC",207600,"Sam"
"Mac Miller","Dang! (feat. Anderson .Paak)",305350,"Sam"
"Milky Chance","Stolen Dance",313684,"Sam"
"Taylor Swift","The Man",190360,"Sam"
"Ryn Weaver","Pierre",202746,"Sam"
"Sundara Karma","She Said",225653,"Sam"
"Luke Combs","Does To Me (feat. Eric Church)",223320,"Sam"
"Vampire Weekend","This Life",268600,"Sam"
"N.W.A.","Straight Outta Compton",132885,"Sam"
"2Pac","Better Dayz",1642,"Sam"
"2Pac","Changes",268964,"Sam"
"2Pac","Soldier Like Me",13991,"Sam"
"The Chicks","Don't Let Me Die in Florida - Acoustic",19137,"Sam"
"The Chicks","White Trash Wedding",789,"Sam"
"The Chicks","Gaslighter",203466,"Sam"
"The Chicks","Tortured, Tangled Hearts",895,"Sam"
"The Chicks","Godspeed (Sweet Dreams)",1151,"Sam"
"The Chicks","Stand by Your Man",831,"Sam"
"The Chicks","You Were Mine",1088,"Sam"
"The Chicks","I Believe in Love",874,"Sam"
"The Chicks","The Long Way Around",1535,"Sam"
"Sheryl Crow","Strong Enough - Live",2602,"Sam"
"The Chicks","Better Way",1258,"Sam"
"The Chicks","Mississippi - Live - 2003",725,"Sam"
"The Chicks","Cold Day in July",1045,"Sam"
"The Chicks","Lil' Jack Slade",960,"Sam"
"The Chicks","Without You",1301,"Sam"
"The Chicks","Landslide",618,"Sam"
"The Chicks","Not Ready to Make Nice",1045,"Sam"
"The Chicks","Something in the Air",1215,"Sam"
"The Chicks","Tonight the Heartache's on Me",9340,"Sam"
"The Chicks","Cowboy Take Me Away",1429,"Sam"
"Steve Martin","You",1215,"Sam"
"The Chicks","Easy Silence",1237,"Sam"
"The Chicks","Bluegrass Instrumental",1045,"Sam"
"The Chicks","Travelin' Soldier",1130,"Sam"
"Beyoncé","Daddy Lessons (feat. The Chicks)",1877,"Sam"
"The Chicks","Top of the World",1877,"Sam"
"The Chicks","Lullaby",960,"Sam"
"Taylor Swift","Soon You’ll Get Better (feat. The Chicks)",896,"Sam"
"The Chicks","Daddy Lessons - Acoustic",1621,"Sam"
"The Chicks","Wide Open Spaces",1386,"Sam"
"The Chicks","Goodbye Earl",258640,"Sam"
"The Chicks","Nothing Compares 2 U",704,"Sam"
"Tony Bennett","Lullaby of Broadway (with The Chicks)",2026,"Sam"
"The Chicks","Voice Inside My Head",1280,"Sam"
"The Chicks","I Hope",42,"Sam"
"The Chicks","Sin Wagon",682,"Sam"
"The Chicks","I Can Love You Better",1088,"Sam"
"The Chicks","Ready to Run",217920,"Sam"
"The Chicks","There's Your Trouble",193064,"Sam"
"The Chicks","Am I the Only One (Who's Ever Felt This Way)",357518,"Sam"
"Stormzy","Own It (feat. Ed Sheeran & Burna Boy)",1450,"Sam"
"Katy Perry","Small Talk",1728,"Sam"
"Jonas Brothers","Love Her",0,"Sam"
"Dan + Shay","10,000 Hours (with Justin Bieber) - Piano",1173,"Sam"
"Maren Morris","The Bones - with Hozier",1002,"Sam"
"Taylor Swift","Cruel Summer",1514,"Sam"
"Julia Michaels","Falling For Boys",1450,"Sam"
"Harry Styles","Falling",1087,"Sam"
"Taylor Swift","You Need To Calm Down",1194,"Sam"
"Andy Grammer","She'd Say (with Ladysmith Black Mambazo)",2111,"Sam"
"Halsey","You should be sad",917,"Sam"
"Kelsea Ballerini","We Were Like",981,"Sam"
"P!nk","Love Me Anyway (feat. Chris Stapleton)",1514,"Sam"
"Cardi B","Please Me",9045,"Sam"
"Jonas Brothers","Rollercoaster",1407,"Sam"
"Maddie & Tae","Bathroom Floor",1109,"Sam"
"Dan + Shay","Speechless",0,"Sam"
"Andy Grammer","Best of You (with Elle King)",1151,"Sam"
"Betty Who","Old Me",0,"Sam"
"Niall Horan","No Judgement",1600,"Sam"
"Meghan Trainor","Hurt Me - From "Songland"",197686,"Sam"
"Demi Lovato","Anyone",42,"Sam"
"Carly Rae Jepsen","Want You In My Room",3946,"Sam"
"Lauren Alaina","Getting Good",1493,"Sam"
"Jonas Brothers","What A Man Gotta Do",1301,"Sam"
"Andy Grammer","I Found You",170,"Sam"
"Why Don't We","I Don't Belong In This Club",1450,"Sam"
"Alessia Cara","Rooting For You",21,"Sam"
"Kelsea Ballerini","club",3904,"Sam"
"Niall Horan","Put A Little Love On Me",1045,"Sam"
"Gryffin","All You Need To Know (feat. Calle Lehmann)",63,"Sam"
"Taylor Swift","Cruel Summer",896,"Sam"
"Taylor Swift","I Forgot That You Existed",1151,"Sam"
"AJ Mitchell","Slow Dance (feat. Ava Max) - Sam Feldt Remix",703,"Sam"
"Ruel","Painkiller",1343,"Sam"
"Why Don't We","Unbelievable",6805,"Sam"
"Meghan Trainor","Workin' On It (feat. Lennon Stella & Sasha Sloan)",1151,"Sam"
"Ben Rector","Love Like This",1322,"Sam"
"Alessia Cara","I'm Like A Bird - Recorded at Spotify Studios NYC",42,"Sam"
"Maggie Rogers","Say It",3178,"Sam"
"Miley Cyrus","Slide Away",0,"Sam"
"Taylor Swift","The Man",9024,"Sam"
"HRVY","Out Loud",1493,"Sam"
"Harry Styles","Watermelon Sugar",746,"Sam"
"James TW","Incredible",1343,"Sam"
"Andy Grammer","85",1173,"Sam"
"Shawn Mendes","If I Can't Have You - Gryffin Remix",0,"Sam"
"P!nk","Walk Me Home",170,"Sam"
"Andy Grammer","Some Girl",1898,"Sam"
"Alessia Cara","October",2175,"Sam"
"Hunter Hayes","One Good Reason",661,"Sam"
"Jonas Brothers","I Believe",341,"Sam"
"Camera Obscura","The Sweetest Thing",1194,"Sam"
"The Weeknd","Starboy",2090,"Sam"
"Jake McMullen","Coming Home",853,"Sam"
"Calvin Harris","My Way",1023,"Sam"
"EL VY","Return to the Moon (Political Song for Didi Bloome to Sing, with Crescendo)",3775,"Sam"
"The Weeknd","I Feel It Coming",1088,"Sam"
"LANCO","Long Live Tonight",1962,"Sam"
"Hailee Steinfeld","Starving",810,"Sam"
"Holly Miranda","All I Want Is to Be Your Girl",1045,"Sam"
"Ingrid Michaelson","You and I",789,"Sam"
"Vance Joy","Straight into Your Arms - Bonus Track Version",960,"Sam"
"Adam Baldwin","Battlescar",725,"Sam"
"Will Joseph Cook","Sweet Dreamer",1194,"Sam"
"Will Dailey","Sprawl II (Mountains Beyond Mountains)",1045,"Sam"
"Ingrid Michaelson","The Way I Am",981,"Sam"
"Andy Grammer","I Am Yours",0,"Sam"
"Hunter Hayes","Heartbreak - Dzeko Remix",13866,"Sam"
"Eric Church","Like A Wrecking Ball",874,"Sam"
"Eric Church","Springsteen",938,"Sam"
"Mariah Carey","Always Be My Baby",874,"Sam"
"Santana","The Game of Love (feat. Michelle Branch) - Main / Radio Mix",981,"Sam"
"Drake","One Dance",789,"Sam"
"James Arthur","Say You Won't Let Go",896,"Sam"
"Josh Ritter","Getting Ready to Get Down",1386,"Sam"
"Drake","Too Good",917,"Sam"
"Mariah Carey","Always Be My Baby",258133,"Sam"
"LANCO","Long Live Tonight",224666,"Sam"
"The Strumbellas","Spirits",1941,"Sam"
"Andrew Belle","Pieces (Hushed)",2218,"Sam"
"Linda Ronstadt","Poor Poor Pitiful Me - 2015 Remaster",39250,"Sam"
"Boy & Bear","Where'd You Go",1663,"Sam"
"Blake Mills","Don't Tell Our Friends About Me",1834,"Sam"
"Arkells","Drake's Dad",2431,"Sam"
"Ingrid Michaelson","Celebrate",960,"Sam"
"Chance the Rapper","No Problem (feat. Lil Wayne & 2 Chainz)",1706,"Sam"
"Adele","Send My Love (To Your New Lover)",12285,"Sam"
"Arkells","Private School",576,"Sam"
"Maroon 5","Don't Wanna Know (feat. Kendrick Lamar)",214265,"Sam"
"Train","Play That Song",1130,"Sam"
"LÉON","Tired of Talking",1002,"Sam"
"Arkells","Leather Jacket",1088,"Sam"
"Arkells","Private School",12608,"Sam"
"Arkells","Leather Jacket",133568,"Sam"
"Family of the Year","St. Croix",1791,"Sam"
"Sjowgren","Seventeen",981,"Sam"
"Coldplay","Everglow",1429,"Sam"
"Father John Misty","Real Love Baby",917,"Sam"
"Ingrid Michaelson","Hell No",2495,"Sam"
"The Barr Brothers","Love Ain't Enough",6655,"Sam"
"The Lumineers","Ophelia",682,"Sam"
"LANY","ILYSB",1578,"Sam"
"Adele","Water Under The Bridge",768,"Sam"
"Ria Mae","Ooh Love",1194,"Sam"
"Justin Timberlake","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's "TROLLS")",554,"Sam"
"Lawrence Taylor","Bang Bang",1023,"Sam"
"Brett Dennen","Make You Fall In Love With Me",1173,"Sam"
"Lord Huron","She Lit a Fire",1322,"Sam"
"LANCO","Trouble Maker",1258,"Sam"
"Arkells","Cynical Bastards",1216,"Sam"
"Adam Baldwin","Leaving on a Whim",1194,"Sam"
"Brett Dennen","Comeback Kid (That's My Dog)",853,"Sam"
"Digital Farm Animals","Millionaire (feat. Nelly)",185250,"Sam"
"Adele","Make You Feel My Love",1130,"Sam"
"Bob Schneider","Han Solo",1258,"Sam"
"Arkells","Never Thought That This Would Happen",3520,"Sam"
"Bob Schneider","Han Solo",188226,"Sam"
"Justin Timberlake","CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's "TROLLS")",180404,"Sam"
"Tom Speight","Little Love - Single Version",17380,"Sam"
"Maggie Rogers","Love You For A Long Time",1520,"Sam"
"Bre Kennedy","Jealous Of Birds",22860,"Sam"
"Wilson Phillips","Hold On",266866,"Sam"
"Rusted Root","Send Me On My Way",261706,"Sam"
"Annie Lennox","Walking on Broken Glass",253295,"Sam"
"Faith Hill","This Kiss",194306,"Sam"
"Van Morrison","Real Real Gone",220920,"Sam"
"Donna Lewis","I Love You Always Forever",31026,"Sam"
"Shawn Mendes","Stitches",1526,"Sam"
"Train","I Got You",3477,"Sam"
"Smith Westerns","Weekend",1805,"Sam"
"Katy Perry","Wide Awake",1841,"Sam"
"R. City","Don't You Worry",2594,"Sam"
"Nelly","Country Grammar (Hot Shit)",227380,"Sam"
"WALK THE MOON","All Night",111828,"Sam"
"Train","I Got You",49581,"Sam"
"The Flaming Lips","Fight Test",4070,"Sam"
"Maroon 5","Visions",10897,"Sam"
"Bleachers","Rollercoaster",181250,"Sam"
"Dan + Shay","Show You Off",174970,"Sam"
"Passenger","Holes - Radio Edit",8296,"Sam"
"Phoenix","Lasso",77399,"Sam"
"Macklemore & Ryan Lewis","Starting Over (feat. Ben Bridwell)",7043,"Sam"
"Celeste Buckingham","Run Run Run",6541,"Sam"
"Great Good Fine Ok","Take It or Leave It",3541,"Sam"
"Great Good Fine Ok","Take It or Leave It",6392,"Sam"
"Ellie Goulding","On My Mind",6144,"Sam"
"HAIM","Now I'm In It",3903,"Sam"
"Aloe Blacc","Can You Do This",0,"Sam"
"Bleachers","Let's Get Married",3328,"Sam"
"The Chicks","Long Time Gone",19584,"Sam"
"Mac Miller","Dang! (feat. Anderson .Paak)",27754,"Sam"
"Hans Zimmer","Discombobulate",145080,"Sam"
"Danny Elfman","Introduction (Titles)",156933,"Sam"
"James Horner",""Take Her to Sea, Mr. Murdoch"",271226,"Sam"
"John Williams","Harry's Wondrous World",321066,"Sam"
"Mica Levi","Vanity",179613,"Sam"
"John Williams","Hedwig's Theme",309093,"Sam"
"Kenji Kawai","Utai IV: Reawakening",157280,"Sam"
"Alan Silvestri","I'm Forrest... Forrest Gump",159666,"Sam"
"Nino Rota","Main Title (The Godfather Waltz)",185466,"Sam"
"Clint Mansell","Welcome to Lunar Industries",431413,"Sam"
"Thomas Newman","Any Other Name",246626,"Sam"
"Rachel Portman","End Titles",128320,"Sam"
"Peter Gregson","A Little Chaos",337470,"Sam"
"Justin Hurwitz","Mia & Sebastian’s Theme",98040,"Sam"
"Pinar Toprak","Captain Marvel",135311,"Sam"
"Ryuichi Sakamoto","Merry Christmas Mr. Lawrence",286626,"Sam"
"Orchestra","Pelagia's Song",244133,"Sam"
"James Horner","A Gift Of A Thistle",97666,"Sam"
"Klaus Badelt","He's a Pirate",90426,"Sam"
"James Horner","Pure spirits of the forest",529946,"Sam"
"John Williams","Main Title "Somewhere in My Memory" (From "Home Alone") - Voice",218340,"Sam"
"Trevor Jones","The Kiss",29350,"Sam"
"Dario Marianelli","With My Own Eyes",11284,"Sam"
"Flitz&Suppe","Really Sorry",204294,"Sam"
"Maribel Tafur","Summer Dreams",336298,"Sam"
"Mike Flips","Start Recording",162298,"Sam"
"Kognitif","Chilling on the 90's",291586,"Sam"
"QSTN","Crawfish & Chips",196000,"Sam"
"Mr. Käfer","Last Stop",128461,"Sam"
"DJ Obsolete","Tunes",161719,"Sam"
"12Vince","Five 2 Nine Ride",182631,"Sam"
"Parov Stelar","Milla's Dream",224293,"Sam"
"Tru Comers","The Jam",217625,"Sam"
"Figub Brazlevic","Funky Fresh Copilots",277021,"Sam"
"Figub Brazlevic","Treflip FS Blunt",151011,"Sam"
"K. Sparks","Voicemails (Interlude)",178571,"Sam"
"Philanthrope","Bomdigi",164000,"Sam"
"El Huervo","Daisuke",161932,"Sam"
"Poldoore","Night Sky",215714,"Sam"
"Flitz&Suppe","Morgenlektüre zur Konfitüre - Original Version",214883,"Sam"
"Tohaj","She Loves Me Not",134376,"Sam"
"Evil Needle","Illusion",210184,"Sam"
"Testiculo y Uno","Everyonesaysho",157133,"Sam"
"Talos","Lowlight Jazz",186666,"Sam"
"Figub Brazlevic","90s All Stars",219789,"Sam"
"Flux The Cynic","Rise (good morning)",95167,"Sam"
"El Jazzy Chavo","Expressions",163500,"Sam"
"Guru","Living In This World",268979,"Sam"
"George Fields","Understand",153764,"Sam"
"Ruff-T","Gkvcms",186250,"Sam"
"Moods","Love Is Real",202213,"Sam"
"Emapea","Good Old Days",203160,"Sam"
"Vanilla","Too Much",200937,"Sam"
"Vanilla","Fuji",334456,"Sam"
"Beatmaschine","Style",208941,"Sam"
"AK420","Suburbia",150000,"Sam"
"Flamingosis","Midnight in Montreal",201647,"Sam"
"Spaze Windu","Kreislauf",57500,"Sam"
"SicknessMP","Miracle",200000,"Sam"
"Barclay Crenshaw","Respect The Source",181468,"Sam"
"Emapea","Eyes Closed",167759,"Sam"
"Poldoore","Bison Grass",197513,"Sam"
"Big Wave","lovemenow",142053,"Sam"
"90sFlav","Ingleside",84652,"Sam"
"Tomppabeats","Monday Loop",91504,"Sam"
"B l o m s t","Chill Rain",169532,"Sam"
"Betty Ford Boys","Papa Was (A Junky), Too",158853,"Sam"
"Damu The Fudgemunk","Solitary Refinement",374652,"Sam"
"Chinsaku","Voyage",225897,"Sam"
"Onra","Ms. Ho",116758,"Sam"
"El Jazzy Chavo","Fantasia",153000,"Sam"
"Max Graef","Ohne Erdung",121328,"Sam"
"Spaze Windu","Locked Up",140000,"Sam"
"BluntOne","Self Medication",131499,"Sam"
"Vanilla","Arrow",207500,"Sam"
"Mr. Käfer","Keep the Funk",178666,"Sam"
"Poldoore","Vista",160850,"Sam"
"Emapea","Headz Knows",76746,"Sam"
"Es-K","Serenity - Instrumental",176817,"Sam"
"Psalm Trees","Release",144000,"Sam"
"Mr. Käfer","Just in Case",195374,"Sam"
"Emapea","Go Ahead",131560,"Sam"
"B-Side","I Don't Give a Fuck",207152,"Sam"
"Beatmaschine","Underground's My Style",206511,"Sam"
"Mr. Käfer","One For",57374,"Sam"
"Damu The Fudgemunk","Another Introduction",180825,"Sam"
"Yasy Paluma","One Of These Old Days",168275,"Sam"
"Gravediggaz","1-800-Suicide",78000,"Sam"
"Mad Q","Zimzilla",208941,"Sam"
"Pete Rock","Pete's Jazz",257075,"Sam"
"Emapea","Sun Is Life",227815,"Sam"
"JDZZ","So Soul",60490,"Sam"
"Aso","Seasons",266000,"Sam"
"Phoniks","Day At the Park",141505,"Sam"
"LTJ Bukem","Cosmic Interlude",537000,"Sam"
"Chief Rugged","Process",197753,"Sam"
"Beamic","Around The Corner",242553,"Sam"
"Tesk","The Remedy",121411,"Sam"
"Gorila","Birds",157735,"Sam"
"Mz Boom Bap","Life Over Death - Instrumental",236457,"Sam"
"Mr. Käfer","Under Leaves",136750,"Sam"
"Beatmaschine","The Life I Live",206896,"Sam"
"Moderator","Space Vandals",202880,"Sam"
"Monster Rally & Jay Stone","Cognac (Instrumental)",158091,"Sam"
"Mtbrd","Damn Fine Coffee",192000,"Sam"
"The Jazz Jousters","Steady Elevating",175999,"Sam"
"Flamingosis","Football Head",224916,"Sam"
"Emapea","Modern Ways",121087,"Sam"
"The Chicks","I Like It",24450,"Sam"
"The Chicks","Cowboy Take Me Away",42004,"Sam"
"The Chicks","Cold Day in July - Live - 2003",66501,"Sam"
"The Chicks","Travelin' Soldier - Live - 2003",356706,"Sam"
"The Chicks","White Trash Wedding",88152,"Sam"
"The Chicks","Tortured, Tangled Hearts - Live - 2003",224546,"Sam"
